order_id,order_date,market,region,product_id,sales,quantity,discount,profit
ML-2013-1310,10/8/2013,Africa,Africa,OFF-ACC-10001703,15.51,1,0,0.45
CA-2011-9390,4/14/2011,Canada,Canada,OFF-SME-10004519,8.4,1,0,0.06
IR-2011-7930,10/31/2011,EMEA,EMEA,OFF-IBI-10002486,8.91,1,0,1.59
TU-2013-6430,3/9/2013,EMEA,EMEA,OFF-WIL-10000604,9.984,2,0.6,-12.996
NG-2013-9300,10/1/2013,Africa,Africa,OFF-AVE-10004708,13.26,1,0,6.09
IZ-2014-4820,3/25/2014,EMEA,EMEA,OFF-BIC-10001632,14.55,1,0,3.18
HR-2014-1830,9/17/2014,EMEA,EMEA,OFF-BOS-10000350,14.22,1,0,0.27
RO-2012-3960,9/3/2012,EMEA,EMEA,OFF-SAN-10003368,22.2,2,0,5.28
US-2013-167150,11/12/2013,LATAM,Central,OFF-ST-10001991,18.996,1,0.4,1.256
MX-2011-166331,6/24/2011,LATAM,South,OFF-EN-10004580,20.388,1,0.4,-10.552
US-2013-165351,9/10/2013,LATAM,Central,OFF-FA-10003994,15.516,3,0.4,-9.864
US-2013-158281,12/11/2013,LATAM,Caribbean,FUR-FU-10004800,18.9,3,0.7,-34.02
MX-2013-118353,2/6/2013,LATAM,North,OFF-BI-10002799,18.24,2,0,1.64
MX-2013-136756,12/19/2013,LATAM,Central,OFF-BI-10000188,7.12,2,0,0.2
US-2012-103814,11/5/2012,LATAM,Central,TEC-MA-10003422,28.458,3,0.7,-34.182
IT-2014-5630655,8/27/2014,EU,South,OFF-PA-10001971,34.35,5,0.5,-11.1
ES-2014-4995013,2/10/2014,EU,South,OFF-FA-10000799,44.73,3,0,9.36
IT-2013-4659236,9/10/2013,EU,South,OFF-BI-10000563,20.4,5,0.5,-1.35
ES-2013-1990428,9/18/2013,EU,Central,OFF-BI-10001249,21.06,3,0,10.53
ES-2012-4572658,7/14/2012,EU,North,OFF-FA-10004494,21.735,3,0.5,-21.375
ES-2014-5067504,12/2/2014,EU,South,OFF-AR-10002433,20.64,2,0,9.06
ES-2013-1265335,8/22/2013,EU,Central,OFF-BI-10003708,42.57,3,0,8.91
ES-2012-2080192,4/11/2012,EU,Central,OFF-LA-10003290,22.8,5,0,8.1
ID-2013-18504,10/22/2013,APAC,Central Asia,OFF-LA-10003396,13.29,2,0.5,-7.47
ID-2013-58677,11/7/2013,APAC,Southeast Asia,OFF-SU-10000062,23.61,1,0,0.45
IN-2014-60413,7/7/2014,APAC,Southeast Asia,OFF-EN-10003508,41.1345,3,0.45,1.4445
IN-2012-77430,10/1/2012,APAC,Oceania,OFF-BI-10004454,10.314,1,0.1,3.894
ID-2014-71403,12/16/2014,APAC,Southeast Asia,OFF-PA-10004380,19.4934,2,0.47,-12.9066
IN-2013-37446,8/7/2013,APAC,Southeast Asia,OFF-EN-10004526,20.5425,1,0.45,-0.0075
IN-2011-83513,12/25/2011,APAC,Oceania,OFF-BI-10004361,33.876,2,0.4,4.476
CA-2013-118255,3/12/2013,US,Central,OFF-BI-10003291,17.46,2,0,8.2062
CA-2013-115917,5/21/2013,US,West,OFF-BI-10004728,15.424,4,0.2,5.0128
CA-2014-151428,9/22/2014,US,Central,OFF-BI-10000546,20.16,7,0,9.8784
US-2011-134712,11/29/2011,US,Central,OFF-FA-10003112,12.624,2,0.2,3.945
CA-2013-169943,5/20/2013,US,East,OFF-BI-10002824,47.744,4,0.2,14.92
CA-2014-146024,3/3/2014,US,Central,OFF-BI-10003291,12.222,7,0.8,-20.1663
CA-2013-151141,8/21/2013,US,Central,TEC-PH-10004924,14.78,2,0,3.9906
CA-2012-127509,11/9/2012,US,Central,OFF-BI-10002393,17.22,3,0,7.9212
CA-2012-164882,10/31/2012,US,West,OFF-AR-10004272,5.04,3,0,1.26
CA-2013-139010,2/21/2013,US,West,TEC-AC-10004227,12.99,1,0,0.7794
US-2014-108245,9/23/2014,US,Central,OFF-BI-10000773,11.228,7,0.8,-18.5262
CA-2013-155474,7/9/2013,US,West,OFF-BI-10004209,19.296,3,0.2,6.03
CA-2014-141873,10/10/2014,US,East,OFF-PA-10000069,18.98,2,0,8.9206
CA-2014-112536,5/19/2014,US,Central,OFF-ST-10004835,8.928,2,0.2,0.6696
CA-2012-129392,7/8/2012,US,Central,OFF-PA-10004248,21.12,5,0.2,6.6
CA-2013-109365,11/4/2013,US,West,OFF-PA-10000477,19.44,3,0,9.3312
CA-2012-112130,5/3/2012,US,East,OFF-PA-10002230,7.968,2,0.2,2.8884
CA-2012-144190,6/9/2012,US,Central,OFF-PA-10000304,12.96,2,0,6.2208
CA-2011-127558,11/15/2011,US,West,FUR-FU-10002505,10.11,3,0,3.2352
CA-2014-151218,6/21/2014,US,South,OFF-ST-10004835,4.464,1,0.2,0.3348
US-2012-123918,10/15/2012,US,Central,OFF-PA-10003001,5.344,1,0.2,1.8704
CA-2013-137337,3/9/2013,US,East,OFF-PA-10001934,12.96,2,0,6.3504
US-2013-119270,3/13/2013,US,West,OFF-PA-10004022,19.98,2,0,8.991
CA-2012-122168,8/21/2012,US,South,OFF-AR-10003602,17.52,3,0,8.2344
NI-2014-3610,4/9/2014,Africa,Africa,FUR-ADV-10004223,15.417,1,0.7,-21.093
IR-2013-6870,10/22/2013,EMEA,EMEA,OFF-NOV-10003499,20.52,2,0,2.04
KE-2013-4810,2/22/2013,Africa,Africa,OFF-TEN-10001585,16.53,1,0,7.41
RO-2011-6750,5/6/2011,EMEA,EMEA,OFF-GRE-10001521,23.7,1,0,8.52
UP-2012-9910,5/3/2012,EMEA,EMEA,OFF-ADV-10002593,19.29,1,0,7.71
RO-2012-4620,10/30/2012,EMEA,EMEA,OFF-BIN-10003089,16.86,1,0,6.06
CG-2011-9940,12/12/2011,Africa,Africa,OFF-STA-10001791,17.88,1,0,6.06
AG-2014-7430,8/5/2014,Africa,Africa,OFF-TEN-10001585,16.53,1,0,7.41
EG-2013-4960,11/5/2013,Africa,Africa,OFF-AVE-10000543,15.48,4,0,1.44
NI-2011-1550,12/17/2011,Africa,Africa,OFF-CAR-10004886,4.149,1,0.7,-4.581
TU-2014-4510,8/12/2014,EMEA,EMEA,OFF-STA-10001636,10.152,1,0.6,-6.858
IR-2014-4680,11/5/2014,EMEA,EMEA,OFF-AVE-10004556,19.08,4,0,8.16
SA-2014-2910,5/22/2014,EMEA,EMEA,OFF-ADV-10001124,18.72,1,0,2.97
PL-2013-7380,12/17/2013,EMEA,EMEA,OFF-ACC-10002853,13.68,1,0,2.85
SF-2013-9550,9/10/2013,Africa,Africa,OFF-SAN-10003285,12.36,1,0,3.45
CA-2014-900,9/16/2014,Canada,Canada,OFF-HAR-10001913,10.95,1,0,2.4
CA-2012-5610,6/7/2012,Canada,Canada,OFF-BIN-10001385,13.2,1,0,0.24
KE-2012-7430,7/3/2012,Africa,Africa,OFF-SAN-10003285,12.36,1,0,3.45
US-2013-127173,10/7/2013,LATAM,Caribbean,FUR-FU-10000012,16.86,2,0.5,-9.46
MX-2012-116757,11/1/2012,LATAM,South,OFF-FA-10004265,22.68,3,0,5.64
MX-2012-159002,8/16/2012,LATAM,South,OFF-PA-10001283,77.84,7,0,32.62
US-2014-112221,10/28/2014,LATAM,Central,OFF-FA-10002895,13.272,2,0.4,-6.008
MX-2014-135272,11/6/2014,LATAM,Central,OFF-AR-10002055,32.12,2,0,15.72
MX-2014-157567,12/12/2014,LATAM,Central,OFF-BI-10002937,21.3,3,0,8.7
MX-2013-137155,10/14/2013,LATAM,North,OFF-FA-10004626,16.62,3,0,7.44
US-2014-129546,12/15/2014,LATAM,South,OFF-ST-10000880,19.176,2,0.4,-0.024
US-2014-138212,10/14/2014,LATAM,Central,OFF-BI-10004654,24.36,2,0.4,-5.72
US-2011-103856,9/20/2011,LATAM,Caribbean,OFF-AR-10000493,30.88,2,0.2,-0.4
MX-2011-146584,1/21/2011,LATAM,Central,OFF-BI-10002296,17.76,2,0,1.56
IT-2011-5340302,1/13/2011,EU,Central,OFF-LA-10002353,21.9,4,0.5,-12.3
IT-2011-4648014,6/10/2011,EU,South,OFF-BI-10000312,48,4,0,1.92
ES-2013-2957943,2/25/2013,EU,Central,OFF-BI-10002799,22.92,2,0,5.94
ES-2014-4682575,3/28/2014,EU,South,OFF-BI-10001804,26.52,2,0,12.18
ES-2012-1790498,11/2/2012,EU,Central,OFF-BI-10000312,24,2,0,0.96
ES-2012-4702768,10/30/2012,EU,Central,OFF-LA-10002029,14.1,2,0,4.5
IT-2011-2226067,7/20/2011,EU,North,OFF-LA-10001607,10.8,1,0,5.4
ES-2014-3206195,3/25/2014,EU,South,OFF-BI-10000329,16.65,1,0,4.65
IN-2014-60476,11/3/2014,APAC,North Asia,OFF-FA-10001187,27.24,2,0,9.24
IN-2013-40533,1/22/2013,APAC,North Asia,OFF-BI-10003646,15.66,2,0,3.42
IN-2012-43074,5/31/2012,APAC,Oceania,OFF-LA-10002596,30.375,5,0.1,6.075
IN-2013-52566,10/10/2013,APAC,Southeast Asia,OFF-BI-10003309,26.5185,3,0.17,2.4885
ID-2014-24363,2/13/2014,APAC,Southeast Asia,OFF-BI-10004868,15.0147,3,0.17,-2.5353
IN-2012-24867,10/6/2012,APAC,Southeast Asia,OFF-BI-10002684,16.0605,5,0.17,5.8605
ID-2014-39525,6/14/2014,APAC,Southeast Asia,OFF-EN-10002425,10.2795,1,0.45,-7.8705
IN-2013-45440,11/2/2013,APAC,Central Asia,OFF-BI-10003475,27.24,4,0,12.48
IN-2011-31013,11/10/2011,APAC,Oceania,OFF-BI-10002301,14.418,3,0.1,3.978
ID-2013-80125,11/22/2013,APAC,Oceania,OFF-PA-10001691,35.748,2,0.4,-17.292
CA-2013-121223,9/12/2013,US,East,OFF-PA-10001204,8.448,2,0.2,2.64
CA-2011-146969,9/29/2011,US,West,OFF-FA-10001561,8.72,4,0,2.8776
US-2013-144393,10/29/2013,US,South,OFF-BI-10004236,17.616,4,0.7,-14.0928
CA-2012-126697,9/21/2012,US,Central,FUR-FU-10001706,4.928,4,0.6,-1.4784
US-2014-143028,4/12/2014,US,Central,OFF-BI-10004738,11.364,3,0.8,-17.046
CA-2013-164154,9/12/2013,US,East,OFF-BI-10001658,22.428,3,0.7,-17.9424
CA-2014-104108,12/3/2014,US,Central,OFF-AR-10000817,12.16,5,0.2,2.128
US-2014-123862,1/8/2014,US,West,OFF-FA-10003112,7.89,1,0,3.5505
CA-2013-139381,4/19/2013,US,South,TEC-PH-10004924,29.56,4,0,7.9812
CA-2013-150483,6/1/2013,US,Central,OFF-PA-10004621,10.368,2,0.2,3.6288
CA-2012-149517,9/19/2012,US,West,FUR-FU-10003464,60.84,3,0,19.4688
US-2014-140312,11/14/2014,US,West,TEC-PH-10003442,22,5,0.2,1.375
AG-2012-5400,1/5/2012,Africa,Africa,OFF-STO-10003342,13.59,1,0,6.78
IR-2013-8670,6/30/2013,EMEA,EMEA,OFF-ADV-10004241,26.04,2,0,1.02
BU-2012-460,7/21/2012,EMEA,EMEA,OFF-GLO-10001127,17.34,1,0,4.68
TU-2013-420,8/16/2013,EMEA,EMEA,OFF-STO-10000683,16.944,4,0.6,-13.656
UP-2012-8890,3/8/2012,EMEA,EMEA,OFF-IBI-10001951,6.45,1,0,2.49
PL-2013-2110,1/26/2013,EMEA,EMEA,OFF-TEN-10003127,16.98,1,0,7.98
SF-2011-9500,8/30/2011,Africa,Africa,OFF-STO-10004503,53.28,4,0,21.84
UP-2012-5010,1/3/2012,EMEA,EMEA,OFF-FEL-10001792,25.47,1,0,6.6
IZ-2011-770,11/18/2011,EMEA,EMEA,OFF-KRA-10002752,7.8,1,0,1.23
CM-2014-360,3/1/2014,Africa,Africa,OFF-BIC-10001211,22.11,1,0,3.96
ET-2014-2170,6/2/2014,Africa,Africa,OFF-BIC-10002722,17.46,1,0,7.14
SF-2011-6400,1/10/2011,Africa,Africa,OFF-ACC-10003422,16.65,1,0,4.65
TU-2014-9520,11/25/2014,EMEA,EMEA,OFF-TEN-10003948,26.4,4,0.6,-23.16
HU-2012-6070,11/5/2012,EMEA,EMEA,OFF-XER-10004042,13.26,1,0,4.23
EG-2014-7490,1/27/2014,Africa,Africa,OFF-STA-10003027,14.97,1,0,5.37
NI-2011-7810,11/7/2011,Africa,Africa,TEC-NOK-10003341,22.788,1,0.7,-36.462
ZA-2012-2040,4/6/2012,Africa,Africa,OFF-KRA-10001807,28.89,1,0,2.31
MX-2013-117471,8/14/2013,LATAM,South,OFF-FA-10004920,33.6,3,0,9.72
MX-2013-102547,11/21/2013,LATAM,South,OFF-BI-10003472,33.88,7,0,15.54
US-2014-134075,8/4/2014,LATAM,North,OFF-AR-10004360,30.96,3,0,11.76
MX-2014-117604,1/16/2014,LATAM,Central,OFF-LA-10002598,13.56,2,0,0.52
MX-2013-130862,10/18/2013,LATAM,Central,FUR-FU-10000242,214.14,3,0,68.52
US-2012-129791,5/12/2012,LATAM,Central,OFF-BI-10000188,4.272,2,0.4,-2.648
MX-2012-163272,5/6/2012,LATAM,North,OFF-LA-10004519,23.46,3,0,9.36
US-2011-155383,9/2/2011,LATAM,South,OFF-LA-10000714,13.32,5,0.4,-8.48
MX-2014-165946,8/15/2014,LATAM,North,OFF-FA-10003911,22.32,2,0,1.76
MX-2014-119662,11/26/2014,LATAM,Central,OFF-LA-10002015,15.552,6,0.4,1.992
ES-2014-2282871,1/17/2014,EU,Central,OFF-BI-10000563,24.48,3,0,11.43
ES-2013-2700779,11/1/2013,EU,North,OFF-BI-10001124,52.44,4,0,3.6
ES-2013-5785727,10/31/2013,EU,Central,OFF-LA-10004108,15.06,2,0,0.3
ES-2014-3811628,4/15/2014,EU,South,OFF-PA-10000908,79.11,3,0,15.75
ES-2012-1923654,4/24/2012,EU,North,OFF-BI-10002128,14.82,2,0.5,-1.5
ID-2014-11098,6/20/2014,APAC,Oceania,OFF-FA-10001010,17.415,1,0.1,3.075
ID-2014-16173,3/10/2014,APAC,Central Asia,OFF-EN-10001154,18,4,0.5,-17.28
IN-2014-41786,7/4/2014,APAC,North Asia,OFF-FA-10004705,27,2,0,2.7
IN-2014-51684,5/26/2014,APAC,North Asia,OFF-AR-10002260,28.44,2,0,0
ID-2012-39903,1/2/2012,APAC,Southeast Asia,OFF-FA-10001521,17.4582,3,0.47,-9.2718
IN-2011-83429,9/16/2011,APAC,Oceania,OFF-LA-10000438,21.72,2,0,10.86
CA-2013-128727,8/30/2013,US,East,TEC-PH-10003442,22,4,0,5.5
CA-2014-100160,9/8/2014,US,East,OFF-PA-10003072,15.552,3,0.2,5.4432
CA-2011-156587,3/7/2011,US,West,OFF-ST-10002344,242.94,3,0,4.8588
CA-2012-138674,11/14/2012,US,West,OFF-FA-10000304,8.72,5,0.2,2.289
CA-2014-100111,9/21/2014,US,East,OFF-BI-10000343,11.784,3,0.2,3.9771
US-2014-115252,10/21/2014,US,South,TEC-PH-10004071,15.984,2,0.2,1.3986
US-2014-166688,5/21/2014,US,West,OFF-BI-10004040,8.288,2,0.2,3.0044
SG-2014-2090,2/27/2014,Africa,Africa,OFF-STO-10002042,10.53,1,0,2.82
MO-2014-8720,5/23/2014,Africa,Africa,OFF-BIC-10004826,53.97,1,0,18.33
AG-2013-2970,4/26/2013,Africa,Africa,OFF-KLE-10004581,43.05,1,0,10.32
EG-2014-170,12/13/2014,Africa,Africa,OFF-SAN-10003226,23.73,1,0,10.65
NI-2013-9100,12/16/2013,Africa,Africa,OFF-SAN-10004881,8.127,1,0.7,-5.433
CG-2013-4980,8/16/2013,Africa,Africa,OFF-IBI-10001772,16.74,2,0,6.18
NI-2013-7280,9/20/2013,Africa,Africa,FUR-HON-10001776,13.545,1,0.7,-16.725
CG-2012-8660,9/3/2012,Africa,Africa,OFF-TEN-10003948,16.5,1,0,4.11
TU-2014-8080,9/9/2014,EMEA,EMEA,OFF-AVE-10002079,20.136,1,0.6,-27.204
CG-2011-2540,8/5/2011,Africa,Africa,OFF-NOV-10004585,10.47,1,0,3.54
AG-2013-8490,8/30/2013,Africa,Africa,OFF-AVE-10004827,22.86,2,0,8.22
IZ-2013-700,9/3/2013,EMEA,EMEA,OFF-STO-10000923,21.6,2,0,3.24
KE-2013-9550,7/29/2013,Africa,Africa,OFF-ADV-10004030,14.55,1,0,0.57
NI-2012-3730,12/10/2012,Africa,Africa,OFF-BIN-10001621,31.572,2,0.7,-53.688
PL-2011-7410,6/14/2011,EMEA,EMEA,OFF-KLE-10001794,34.65,1,0,0
TU-2011-5460,1/26/2011,EMEA,EMEA,OFF-XER-10001746,16.296,2,0.6,-5.724
AU-2014-970,8/4/2014,EMEA,EMEA,OFF-OIC-10000855,28.38,2,0,5.64
GG-2014-4090,8/11/2014,EMEA,EMEA,OFF-ENE-10000935,15.66,1,0,0.3
MX-2013-103821,8/20/2013,LATAM,Caribbean,TEC-AC-10004951,17.32,1,0,6.22
MX-2014-143476,9/5/2014,LATAM,North,OFF-AR-10002440,10.64,1,0,5.1
MX-2012-109337,10/19/2012,LATAM,Central,OFF-LA-10001063,13.16,2,0,4.32
MX-2013-102722,5/6/2013,LATAM,North,OFF-PA-10001178,132.58,7,0,56.98
MX-2013-159114,12/25/2013,LATAM,North,OFF-BI-10000404,21.06,3,0,6.9
MX-2014-135286,6/10/2014,LATAM,Central,OFF-LA-10001065,9.28,2,0,1.2
US-2014-143952,10/16/2014,LATAM,South,OFF-LA-10002980,27.072,6,0.4,-14.448
US-2012-133900,4/15/2012,LATAM,Caribbean,OFF-BI-10002523,10.32,3,0.2,0
ES-2011-5987802,2/18/2011,EU,Central,OFF-FA-10004344,55.2,5,0,8.25
IT-2012-5228062,12/10/2012,EU,South,OFF-AR-10004884,12.36,1,0,3.45
IT-2012-5535658,8/16/2012,EU,Central,OFF-SU-10004650,91.584,4,0.1,-1.056
ES-2014-3277356,11/17/2014,EU,South,OFF-AR-10000703,34.92,2,0,14.28
ES-2011-2095931,9/1/2011,EU,Central,OFF-LA-10004709,21.42,3,0,5.31
ES-2013-2509119,7/2/2013,EU,South,OFF-EN-10001979,83.37,7,0,19.95
ES-2014-5319388,12/24/2014,EU,South,OFF-AR-10002113,19.14,1,0,4.2
ID-2011-61876,2/9/2011,APAC,North Asia,OFF-BI-10002632,25.725,1,0.5,-11.835
IN-2014-78256,9/20/2014,APAC,Oceania,OFF-LA-10003435,15.714,2,0.1,4.314
IN-2014-26260,5/7/2014,APAC,Oceania,OFF-LA-10000322,12.42,2,0.1,0.66
IN-2011-36494,2/8/2011,APAC,North Asia,OFF-SU-10003559,38.88,3,0,8.1
ID-2014-44117,8/5/2014,APAC,Southeast Asia,OFF-FA-10000581,21.7035,3,0.47,-5.7465
IN-2013-53819,11/25/2013,APAC,Central Asia,OFF-AR-10004148,22.74,2,0,4.32
ID-2012-24881,8/8/2012,APAC,Southeast Asia,OFF-EN-10001977,15.75,1,0,3.45
IN-2014-14381,6/3/2014,APAC,North Asia,OFF-AR-10002236,50.1,2,0,16.98
US-2014-147221,12/3/2014,US,Central,FUR-FU-10004020,8.752,4,0.6,-3.7196
CA-2014-122707,4/17/2014,US,South,TEC-AC-10004227,25.98,2,0,1.5588
US-2012-122140,4/2/2012,US,Central,OFF-AP-10001242,32.192,2,0.8,-80.48
CA-2014-110926,11/20/2014,US,South,OFF-FA-10000624,25.06,7,0,12.53
CA-2012-123456,7/9/2012,US,Central,OFF-AP-10002684,48.632,2,0.8,-121.58
CA-2014-111332,5/21/2014,US,Central,OFF-FA-10001843,7.41,3,0,3.4827
US-2011-138247,12/24/2011,US,West,OFF-ST-10002301,20.34,1,0,0.2034
CA-2013-116232,9/23/2013,US,South,OFF-BI-10004022,7.506,9,0.7,-6.0048
CA-2011-107706,2/15/2011,US,Central,OFF-PA-10000466,16.176,3,0.2,6.066
CA-2011-126683,9/29/2011,US,West,FUR-FU-10001706,6.16,2,0,2.9568
CA-2013-142895,7/22/2013,US,South,OFF-LA-10000262,6.264,3,0.2,2.0358
US-2012-130491,2/8/2012,US,Central,OFF-FA-10000134,5.81,1,0,1.8011
CA-2014-105326,8/21/2014,US,West,OFF-PA-10001639,25.92,4,0,12.4416
CA-2011-143210,12/1/2011,US,East,FUR-FU-10002268,9.82,2,0,3.2406
CA-2011-156244,8/12/2011,US,South,OFF-PA-10000295,31.104,6,0.2,10.8864
US-2013-111563,11/5/2013,US,Central,FUR-FU-10002445,11.376,3,0.6,-5.688
SA-2014-6840,11/14/2014,EMEA,EMEA,OFF-STO-10004940,11.82,1,0,3.9
NI-2013-4450,12/23/2013,Africa,Africa,TEC-MEM-10003743,13.563,1,0.7,-18.087
SG-2013-6790,4/5/2013,Africa,Africa,OFF-ELD-10000967,17.46,1,0,0.51
IZ-2014-6520,12/15/2014,EMEA,EMEA,OFF-AVE-10000432,23.16,4,0,6.24
TU-2013-5670,11/18/2013,EMEA,EMEA,OFF-SME-10001853,6.996,1,0.6,-8.424
IR-2012-3790,10/9/2012,EMEA,EMEA,OFF-ADV-10001124,18.72,1,0,2.97
NI-2012-1480,9/10/2012,Africa,Africa,OFF-XER-10002848,26.136,4,0.7,-50.544
NI-2011-1670,1/12/2011,Africa,Africa,OFF-FEL-10001792,15.282,2,0.7,-22.458
NI-2011-1670,1/12/2011,Africa,Africa,OFF-BIC-10000582,15.552,1,0.7,-28.518
PL-2014-9210,12/9/2014,EMEA,EMEA,OFF-WIL-10002593,6.03,1,0,1.86
MO-2012-8110,5/10/2012,Africa,Africa,OFF-HON-10002456,12.81,1,0,4.47
SF-2014-4670,7/28/2014,Africa,Africa,OFF-WIL-10002947,5.91,1,0,0.51
RS-2014-4620,8/14/2014,EMEA,EMEA,OFF-FIS-10004787,34.92,1,0,11.16
MX-2011-151687,10/4/2011,LATAM,Central,OFF-FA-10001871,10.76,1,0,1.5
MX-2014-112536,3/14/2014,LATAM,Central,OFF-EN-10002348,28,2,0,1.68
MX-2014-166541,10/2/2014,LATAM,North,OFF-EN-10000075,66.96,2,0,20.72
MX-2012-115259,10/12/2012,LATAM,Central,OFF-AR-10000185,17.64,2,0,0.32
MX-2013-127705,9/25/2013,LATAM,North,FUR-FU-10000850,20.064,1,0.4,3.004
MX-2014-166884,12/13/2014,LATAM,Caribbean,OFF-AR-10000347,11.84,2,0.2,2.48
US-2012-141873,6/8/2012,LATAM,North,OFF-EN-10001327,33.22,1,0,11.62
US-2014-129091,4/22/2014,LATAM,Central,TEC-MA-10001411,18.564,2,0.7,-23.516
US-2014-114573,4/8/2014,LATAM,Central,OFF-BI-10004200,20.352,1,0.4,-11.548
US-2012-154550,12/20/2012,LATAM,Central,OFF-LA-10002068,13.068,3,0.4,-1.572
US-2011-113348,10/26/2011,LATAM,South,OFF-PA-10000872,17.604,3,0.4,-8.256
US-2012-159863,11/8/2012,LATAM,South,OFF-SU-10000706,18.44,5,0.6,-17.56
MX-2014-151323,6/23/2014,LATAM,Caribbean,OFF-LA-10004777,16,2,0,4.96
ES-2011-5496709,9/9/2011,EU,South,OFF-FA-10000834,16.62,2,0,6.96
ES-2014-5848816,6/30/2014,EU,South,OFF-FA-10002895,41.52,4,0,8.64
ES-2013-2700779,11/1/2013,EU,North,OFF-ST-10001195,29.52,3,0,4.95
ES-2014-2571250,8/12/2014,EU,North,OFF-LA-10003290,18.24,4,0,6.48
ES-2012-2555687,6/6/2012,EU,Central,OFF-BI-10002738,16.08,2,0,6.72
IT-2014-5950843,8/13/2014,EU,Central,OFF-LA-10003511,15.12,3,0,2.52
ES-2011-2822760,9/28/2011,EU,Central,OFF-EN-10002240,13.44,1,0,4.95
ES-2014-5574162,11/4/2014,EU,Central,OFF-ST-10004702,18.522,2,0.1,3.882
ES-2012-1780035,8/10/2012,EU,Central,OFF-BI-10003124,13.68,2,0,2.82
IT-2011-3896198,4/27/2011,EU,Central,OFF-FA-10001113,24.72,2,0,4.92
ES-2014-5297510,11/14/2014,EU,North,OFF-ST-10004702,20.58,2,0,5.94
IN-2014-24405,2/13/2014,APAC,Southeast Asia,OFF-BI-10001967,12.8733,1,0.17,-2.0367
IN-2013-28325,10/10/2013,APAC,Oceania,OFF-LA-10002806,27.288,4,0.4,4.008
IN-2014-17223,8/20/2014,APAC,Southeast Asia,OFF-FA-10001702,22.0374,3,0.47,1.2474
IN-2013-27296,6/4/2013,APAC,Oceania,OFF-BI-10002684,10.449,3,0.1,4.329
IN-2012-36410,12/31/2012,APAC,Central Asia,OFF-FA-10001246,22.92,2,0,10.98
IN-2011-51327,5/19/2011,APAC,Oceania,OFF-LA-10003505,10.206,1,0.1,0.336
IN-2014-35423,6/6/2014,APAC,Oceania,OFF-FA-10002635,37.26,3,0.1,5.31
IN-2014-55968,9/22/2014,APAC,Southeast Asia,OFF-BI-10001326,23.5554,2,0.17,2.2554
IN-2012-10209,7/5/2012,APAC,Central Asia,OFF-SU-10000932,46.41,1,0,1.83
IN-2014-63766,11/22/2014,APAC,Central Asia,OFF-LA-10004745,18.72,2,0,9.12
IN-2011-27968,9/8/2011,APAC,Southeast Asia,TEC-AC-10004081,76.797,2,0.47,4.317
IN-2013-15459,2/7/2013,APAC,North Asia,TEC-AC-10002257,46.32,1,0,16.2
IN-2013-83485,6/27/2013,APAC,Oceania,OFF-FA-10000197,27.18,2,0,4.86
IN-2014-82939,2/13/2014,APAC,Oceania,OFF-FA-10003450,26.76,2,0,10.38
US-2011-105767,5/23/2011,US,East,OFF-AR-10001246,21.168,9,0.2,2.3814
CA-2013-125738,10/16/2013,US,West,OFF-PA-10001509,71.6,8,0,32.936
US-2012-120572,12/11/2012,US,South,OFF-BI-10001098,12.828,2,0.7,-8.9796
CA-2014-169810,7/26/2014,US,Central,OFF-LA-10003663,20.23,7,0,9.5081
CA-2011-162866,12/27/2011,US,Central,FUR-FU-10001473,32.952,6,0.6,-19.7712
CA-2011-168592,9/8/2011,US,West,OFF-ST-10002406,14.97,1,0,4.1916
US-2014-129777,7/4/2014,US,East,OFF-PA-10001970,24.56,2,0,11.5432
CA-2013-169971,9/5/2013,US,Central,OFF-AR-10001044,62.376,3,0.2,7.0173
CA-2014-167871,11/19/2014,US,South,OFF-PA-10001977,44.384,1,0.2,15.5344
CA-2012-148859,12/28/2012,US,Central,OFF-ST-10004950,24.816,2,0.2,1.551
CA-2012-112214,8/5/2012,US,Central,FUR-FU-10002364,14.76,5,0.6,-11.439
CA-2014-145702,5/20/2014,US,South,OFF-PA-10001526,27.888,7,0.2,10.1094
CA-2012-105361,3/29/2012,US,East,OFF-PA-10002615,17.64,4,0,8.1144
CA-2011-144414,6/17/2011,US,West,OFF-FA-10000624,17.9,5,0,8.95
CA-2012-137113,12/1/2012,US,West,OFF-PA-10004255,32.4,5,0,15.552
CA-2014-139493,9/14/2014,US,South,OFF-AR-10003158,15.92,5,0.2,2.786
CA-2014-140151,3/24/2014,US,West,OFF-ST-10001558,32.48,2,0,4.872
CA-2011-131800,12/30/2011,US,East,OFF-BI-10003429,35.448,7,0.2,12.8499
CA-2013-164574,7/30/2013,US,South,OFF-BI-10002429,27.396,3,0.7,-20.0904
US-2014-132675,9/25/2014,US,South,OFF-ST-10004950,15.51,1,0,3.8775
CA-2011-103086,10/17/2011,US,Central,FUR-FU-10004586,5.312,2,0.6,-1.5936
CA-2014-108931,9/15/2014,US,East,OFF-PA-10002741,8.56,2,0,3.852
IS-2014-7460,11/18/2014,EMEA,EMEA,OFF-AVE-10003465,12.9,1,0,5.01
AU-2014-6560,8/27/2014,EMEA,EMEA,OFF-AVE-10002311,12.57,1,0,1.62
NI-2012-6300,11/28/2012,Africa,Africa,FUR-TEN-10003923,13.185,1,0.7,-10.995
SA-2012-4440,7/12/2012,EMEA,EMEA,OFF-SAN-10000874,51.66,2,0,18.06
